f,t,1,2,3,4,5,6,7,distance,time,from_cat,to_cat,from_cat2,to_cat2
23717,21892,99999,99999,99999,99999,99999,99999,99999,348,598,AW,AW,GT,Upcountry
23717,24271,99999,99999,99999,99999,99999,99999,99999,88,152,AW,AW,GT,Upcountry
23717,23768,99999,99999,99999,99999,99999,99999,99999,101,175,AW,AW,GT,Upcountry
23717,10698,99999,99999,99999,99999,99999,99999,99999,283,486,AW,AW,GT,Upcountry
23717,21422,99999,99999,99999,99999,99999,99999,99999,296,508,AW,AW,GT,Upcountry
23717,14975,99999,99999,99999,99999,99999,99999,99999,323,555,AW,AW,GT,Upcountry
23717,16409,99999,99999,99999,99999,99999,99999,99999,259,445,AW,AW,GT,Upcountry
23717,11645,99999,99999,99999,99999,99999,99999,99999,325,558,AW,AW,GT,Upcountry
23717,22533,99999,99999,99999,99999,99999,99999,99999,176,303,AW,AW,GT,Upcountry
23717,14555,99999,99999,99999,99999,99999,99999,99999,234,402,AW,AW,GT,Upcountry
24170,25038,99999,900,900,900,900,900,900,54,94,AW,AW,Upcountry,Upcountry
24170,23894,99999,99999,99999,99999,99999,99999,99999,10,19,AW,AW,Upcountry,GT
24170,24698,99999,900,900,900,900,900,900,5,10,AW,AW,Upcountry,Upcountry
24170,22693,99999,99999,99999,99999,99999,99999,99999,26,46,AW,AW,Upcountry,GT
24170,24051,99999,900,900,900,900,900,900,27,48,AW,AW,Upcountry,Upcountry
24170,22803,99999,99999,99999,99999,99999,99999,99999,22,38,AW,AW,Upcountry,GT
24170,15457,99999,900,900,900,900,900,900,12,22,AW,AW,Upcountry,Upcountry
24170,23029,99999,99999,99999,99999,99999,99999,99999,9,17,AW,AW,Upcountry,GT
24170,23688,99999,900,900,900,900,900,900,26,46,AW,AW,Upcountry,Upcountry
24170,958,99999,99999,99999,99999,99999,99999,99999,14,25,AW,AW,Upcountry,GT
24170,2651,99999,99999,99999,99999,99999,99999,99999,18,33,AW,AW,Upcountry,GT
24170,24444,99999,900,900,900,900,900,900,20,36,AW,AW,Upcountry,Upcountry
24170,23711,99999,99999,99999,99999,99999,99999,99999,16,29,AW,AW,Upcountry,GT
24170,25058,99999,99999,99999,99999,99999,99999,99999,7,14,AW,AW,Upcountry,GT
24170,25152,99999,900,900,900,900,900,900,22,38,AW,AW,Upcountry,Upcountry
24170,15822,99999,900,900,900,900,900,900,75,130,AW,AW,Upcountry,Upcountry
24170,939,99999,99999,99999,99999,99999,99999,99999,152,263,AW,AW,Upcountry,Upcountry
24170,19288,99999,99999,99999,99999,99999,99999,99999,118,204,AW,AW,Upcountry,Upcountry
24170,15459,99999,99999,99999,99999,99999,99999,99999,311,535,AW,AW,Upcountry,Upcountry
24170,19507,99999,99999,99999,99999,99999,99999,99999,366,629,AW,AW,Upcountry,Upcountry
24170,6882,99999,99999,99999,99999,99999,99999,99999,10,19,AW,MT,Upcountry,MT
24170,940,99999,99999,99999,99999,99999,99999,99999,155,266,AW,AW,Upcountry,Upcountry
24170,6409,99999,99999,99999,99999,99999,99999,99999,204,351,AW,AW,Upcountry,Upcountry
24170,22883,99999,900,900,900,900,900,900,74,129,AW,AW,Upcountry,Upcountry
24170,21342,99999,900,900,900,900,900,900,43,75,AW,AW,Upcountry,Upcountry
24170,944,99999,99999,99999,99999,99999,99999,99999,341,586,AW,AW,Upcountry,Upcountry
24170,23592,99999,99999,99999,99999,99999,99999,99999,264,454,AW,AW,Upcountry,Upcountry
24170,16094,99999,900,900,900,900,900,900,97,167,AW,AW,Upcountry,Upcountry
24170,23326,99999,900,900,900,900,900,900,97,167,AW,AD,Upcountry,Upcountry
24170,12238,99999,900,900,900,900,900,900,58,100,AW,AW,Upcountry,Upcountry
24170,11149,99999,99999,99999,99999,99999,99999,99999,187,322,AW,AW,Upcountry,Upcountry
24170,941,99999,900,900,900,900,900,900,82,141,AW,AW,Upcountry,Upcountry
24170,22043,99999,99999,99999,99999,99999,99999,99999,306,526,AW,AW,Upcountry,Upcountry
24170,23761,99999,99999,99999,99999,99999,99999,99999,42,73,AW,MT,Upcountry,MT
24170,19972,99999,900,900,900,900,900,900,54,94,AW,AW,Upcountry,Upcountry
24170,23452,99999,900,900,900,900,900,900,34,60,AW,AW,Upcountry,Upcountry
24170,23916,99999,99999,99999,99999,99999,99999,99999,383,658,AW,AW,Upcountry,Upcountry
24170,21769,99999,99999,99999,99999,99999,99999,99999,405,696,AW,AW,Upcountry,Upcountry
24170,21986,99999,99999,99999,99999,99999,99999,99999,428,734,AW,AW,Upcountry,Upcountry
24170,17049,99999,99999,99999,99999,99999,99999,99999,381,655,AW,AW,Upcountry,Upcountry
24170,24151,99999,99999,99999,99999,99999,99999,99999,460,790,AW,AW,Upcountry,Upcountry
24170,21892,99999,99999,99999,99999,99999,99999,99999,346,594,AW,AW,Upcountry,Upcountry
24170,24271,99999,900,900,900,900,900,900,95,164,AW,AW,Upcountry,Upcountry
24170,23768,99999,99999,99999,99999,99999,99999,99999,111,192,AW,AW,Upcountry,Upcountry
24170,10698,99999,99999,99999,99999,99999,99999,99999,306,526,AW,AW,Upcountry,Upcountry
24170,21422,99999,99999,99999,99999,99999,99999,99999,294,504,AW,AW,Upcountry,Upcountry
24170,14975,99999,99999,99999,99999,99999,99999,99999,325,559,AW,AW,Upcountry,Upcountry
24170,16409,99999,99999,99999,99999,99999,99999,99999,257,441,AW,AW,Upcountry,Upcountry
24170,11645,99999,99999,99999,99999,99999,99999,99999,341,586,AW,AW,Upcountry,Upcountry
24170,22533,99999,99999,99999,99999,99999,99999,99999,193,332,AW,AW,Upcountry,Upcountry
24170,14555,99999,99999,99999,99999,99999,99999,99999,228,392,AW,AW,Upcountry,Upcountry
25038,23894,99999,99999,99999,99999,99999,99999,99999,29,52,AW,AW,Upcountry,GT
25038,24698,99999,900,900,900,900,900,900,31,54,AW,AW,Upcountry,Upcountry
25038,22693,99999,99999,99999,99999,99999,99999,99999,23,40,AW,AW,Upcountry,GT
25038,24051,99999,900,900,900,900,900,900,19,34,AW,AW,Upcountry,Upcountry
25038,22803,99999,99999,99999,99999,99999,99999,99999,26,47,AW,AW,Upcountry,GT
25038,15457,99999,900,900,900,900,900,900,40,71,AW,AW,Upcountry,Upcountry
25038,23029,99999,99999,99999,99999,99999,99999,99999,37,64,AW,AW,Upcountry,GT
25038,23688,99999,900,900,900,900,900,900,19,33,AW,AW,Upcountry,Upcountry
25038,958,99999,99999,99999,99999,99999,99999,99999,27,48,AW,AW,Upcountry,GT
25038,2651,99999,99999,99999,99999,99999,99999,99999,27,47,AW,AW,Upcountry,GT
25038,24444,99999,900,900,900,900,900,900,25,44,AW,AW,Upcountry,Upcountry
25038,23711,99999,99999,99999,99999,99999,99999,99999,31,55,AW,AW,Upcountry,GT
25038,25058,99999,99999,99999,99999,99999,99999,99999,35,61,AW,AW,Upcountry,GT
25038,25152,99999,900,900,900,900,900,900,26,47,AW,AW,Upcountry,Upcountry
25038,15822,99999,900,900,900,900,900,900,49,85,AW,AW,Upcountry,Upcountry
25038,939,99999,99999,99999,99999,99999,99999,99999,152,261,AW,AW,Upcountry,Upcountry
25038,19288,99999,99999,99999,99999,99999,99999,99999,159,275,AW,AW,Upcountry,Upcountry
25038,15459,99999,99999,99999,99999,99999,99999,99999,307,528,AW,AW,Upcountry,Upcountry
25038,19507,99999,99999,99999,99999,99999,99999,99999,358,616,AW,AW,Upcountry,Upcountry
25038,6882,99999,99999,99999,99999,99999,99999,99999,31,55,AW,MT,Upcountry,MT
25038,940,99999,99999,99999,99999,99999,99999,99999,150,259,AW,AW,Upcountry,Upcountry
25038,6409,99999,99999,99999,99999,99999,99999,99999,236,407,AW,AW,Upcountry,Upcountry
25038,22883,99999,900,900,900,900,900,900,74,128,AW,AW,Upcountry,Upcountry
25038,21342,99999,900,900,900,900,900,900,38,66,AW,AW,Upcountry,Upcountry
25038,944,99999,99999,99999,99999,99999,99999,99999,364,626,AW,AW,Upcountry,Upcountry
25038,23592,99999,99999,99999,99999,99999,99999,99999,322,553,AW,AW,Upcountry,Upcountry
25038,16094,99999,900,900,900,900,900,900,60,105,AW,AW,Upcountry,Upcountry
25038,23326,99999,900,900,900,900,900,900,60,105,AW,AD,Upcountry,Upcountry
25038,12238,99999,900,900,900,900,900,900,92,159,AW,AW,Upcountry,Upcountry
25038,11149,99999,99999,99999,99999,99999,99999,99999,195,335,AW,AW,Upcountry,Upcountry
25038,941,99999,900,900,900,900,900,900,98,169,AW,AW,Upcountry,Upcountry
25038,22043,99999,99999,99999,99999,99999,99999,99999,332,571,AW,AW,Upcountry,Upcountry
25038,23761,99999,99999,99999,99999,99999,99999,99999,22,39,AW,MT,Upcountry,MT
25038,19972,99999,900,900,900,900,900,900,85,148,AW,AW,Upcountry,Upcountry
25038,23452,99999,900,900,900,900,900,900,100,172,AW,AW,Upcountry,Upcountry
25038,23916,99999,99999,99999,99999,99999,99999,99999,373,641,AW,AW,Upcountry,Upcountry
25038,21769,99999,99999,99999,99999,99999,99999,99999,396,680,AW,AW,Upcountry,Upcountry
25038,21986,99999,99999,99999,99999,99999,99999,99999,402,690,AW,AW,Upcountry,Upcountry
25038,17049,99999,99999,99999,99999,99999,99999,99999,376,647,AW,AW,Upcountry,Upcountry
25038,24151,99999,99999,99999,99999,99999,99999,99999,416,714,AW,AW,Upcountry,Upcountry
25038,21892,99999,99999,99999,99999,99999,99999,99999,378,650,AW,AW,Upcountry,Upcountry
25038,24271,99999,900,900,900,900,900,900,98,169,AW,AW,Upcountry,Upcountry
25038,23768,99999,900,900,900,900,900,900,101,175,AW,AW,Upcountry,Upcountry
25038,10698,99999,99999,99999,99999,99999,99999,99999,312,537,AW,AW,Upcountry,Upcountry
25038,21422,99999,99999,99999,99999,99999,99999,99999,326,560,AW,AW,Upcountry,Upcountry
25038,14975,99999,99999,99999,99999,99999,99999,99999,364,625,AW,AW,Upcountry,Upcountry
25038,16409,99999,99999,99999,99999,99999,99999,99999,254,437,AW,AW,Upcountry,Upcountry
25038,11645,99999,99999,99999,99999,99999,99999,99999,366,628,AW,AW,Upcountry,Upcountry
25038,22533,99999,99999,99999,99999,99999,99999,99999,200,344,AW,AW,Upcountry,Upcountry
25038,14555,99999,99999,99999,99999,99999,99999,99999,250,431,AW,AW,Upcountry,Upcountry
23894,24698,99999,99999,99999,99999,99999,99999,99999,4,9,AW,AW,GT,Upcountry
23894,22693,99999,900,900,900,900,900,900,17,31,AW,AW,GT,GT
23894,24051,99999,99999,99999,99999,99999,99999,99999,18,32,AW,AW,GT,Upcountry
23894,22803,99999,900,900,900,900,900,900,6,12,AW,AW,GT,GT
23894,15457,99999,99999,99999,99999,99999,99999,99999,11,21,AW,AW,GT,Upcountry
23894,23029,99999,900,900,900,900,900,900,8,15,AW,AW,GT,GT
23894,23688,99999,99999,99999,99999,99999,99999,99999,13,24,AW,AW,GT,Upcountry
23894,958,99999,900,900,900,900,900,900,7,13,AW,AW,GT,GT
23894,2651,99999,900,900,900,900,900,900,14,25,AW,AW,GT,GT
23894,24444,99999,99999,99999,99999,99999,99999,99999,10,18,AW,AW,GT,Upcountry
23894,23711,99999,900,900,900,900,900,900,8,15,AW,AW,GT,GT
23894,25058,99999,900,900,900,900,900,900,5,10,AW,AW,GT,GT
23894,25152,99999,99999,99999,99999,99999,99999,99999,6,12,AW,AW,GT,Upcountry
23894,15822,99999,99999,99999,99999,99999,99999,99999,64,112,AW,AW,GT,Upcountry
23894,939,99999,99999,99999,99999,99999,99999,99999,127,220,AW,AW,GT,Upcountry
23894,19288,99999,99999,99999,99999,99999,99999,99999,130,224,AW,AW,GT,Upcountry
23894,15459,99999,99999,99999,99999,99999,99999,99999,291,501,AW,AW,GT,Upcountry
23894,19507,99999,99999,99999,99999,99999,99999,99999,340,584,AW,AW,GT,Upcountry
23894,6882,99999,99999,99999,99999,99999,99999,99999,1,4,AW,MT,GT,MT
23894,940,99999,99999,99999,99999,99999,99999,99999,150,258,AW,AW,GT,Upcountry
23894,6409,99999,99999,99999,99999,99999,99999,99999,181,312,AW,AW,GT,Upcountry
23894,22883,99999,99999,99999,99999,99999,99999,99999,70,121,AW,AW,GT,Upcountry
23894,21342,99999,99999,99999,99999,99999,99999,99999,37,66,AW,AW,GT,Upcountry
23894,944,99999,99999,99999,99999,99999,99999,99999,348,599,AW,AW,GT,Upcountry
23894,23592,99999,99999,99999,99999,99999,99999,99999,293,504,AW,AW,GT,Upcountry
23894,16094,99999,99999,99999,99999,99999,99999,99999,73,126,AW,AW,GT,Upcountry
23894,23326,99999,99999,99999,99999,99999,99999,99999,73,126,AW,AD,GT,Upcountry
23894,12238,99999,99999,99999,99999,99999,99999,99999,64,110,AW,AW,GT,Upcountry
23894,11149,99999,99999,99999,99999,99999,99999,99999,165,285,AW,AW,GT,Upcountry
23894,941,99999,99999,99999,99999,99999,99999,99999,86,150,AW,AW,GT,Upcountry
23894,22043,99999,99999,99999,99999,99999,99999,99999,303,522,AW,AW,GT,Upcountry
23894,23761,99999,99999,99999,99999,99999,99999,99999,23,41,AW,MT,GT,MT
23894,19972,99999,99999,99999,99999,99999,99999,99999,65,112,AW,AW,GT,Upcountry
23894,23452,99999,99999,99999,99999,99999,99999,99999,41,71,AW,AW,GT,Upcountry
23894,23916,99999,99999,99999,99999,99999,99999,99999,353,607,AW,AW,GT,Upcountry
23894,21769,99999,99999,99999,99999,99999,99999,99999,375,644,AW,AW,GT,Upcountry
23894,21986,99999,99999,99999,99999,99999,99999,99999,381,654,AW,AW,GT,Upcountry
23894,17049,99999,99999,99999,99999,99999,99999,99999,358,615,AW,AW,GT,Upcountry
23894,24151,99999,99999,99999,99999,99999,99999,99999,392,673,AW,AW,GT,Upcountry
23894,21892,99999,99999,99999,99999,99999,99999,99999,356,611,AW,AW,GT,Upcountry
23894,24271,99999,99999,99999,99999,99999,99999,99999,95,165,AW,AW,GT,Upcountry
23894,23768,99999,99999,99999,99999,99999,99999,99999,106,183,AW,AW,GT,Upcountry
23894,10698,99999,99999,99999,99999,99999,99999,99999,287,493,AW,AW,GT,Upcountry
23894,21422,99999,99999,99999,99999,99999,99999,99999,266,457,AW,AW,GT,Upcountry
23894,14975,99999,99999,99999,99999,99999,99999,99999,334,574,AW,AW,GT,Upcountry
23894,16409,99999,99999,99999,99999,99999,99999,99999,259,446,AW,AW,GT,Upcountry
23894,11645,99999,99999,99999,99999,99999,99999,99999,336,577,AW,AW,GT,Upcountry
23894,22533,99999,99999,99999,99999,99999,99999,99999,177,305,AW,AW,GT,Upcountry
23894,14555,99999,99999,99999,99999,99999,99999,99999,232,399,AW,AW,GT,Upcountry
24698,22693,99999,99999,99999,99999,99999,99999,99999,20,36,AW,AW,Upcountry,GT
24698,24051,99999,900,900,900,900,900,900,21,38,AW,AW,Upcountry,Upcountry
24698,22803,99999,99999,99999,99999,99999,99999,99999,10,18,AW,AW,Upcountry,GT
24698,15457,99999,900,900,900,900,900,900,8,15,AW,AW,Upcountry,Upcountry
24698,23029,99999,99999,99999,99999,99999,99999,99999,5,11,AW,AW,Upcountry,GT
24698,23688,99999,900,900,900,900,900,900,18,32,AW,AW,Upcountry,Upcountry
24698,958,99999,99999,99999,99999,99999,99999,99999,9,17,AW,AW,Upcountry,GT
24698,2651,99999,99999,99999,99999,99999,99999,99999,16,28,AW,AW,Upcountry,GT
24698,24444,99999,900,900,900,900,900,900,14,25,AW,AW,Upcountry,Upcountry
24698,23711,99999,99999,99999,99999,99999,99999,99999,10,18,AW,AW,Upcountry,GT
24698,25058,99999,99999,99999,99999,99999,99999,99999,2,5,AW,AW,Upcountry,GT
24698,25152,99999,900,900,900,900,900,900,10,18,AW,AW,Upcountry,Upcountry
24698,15822,99999,900,900,900,900,900,900,68,118,AW,AW,Upcountry,Upcountry
24698,939,99999,99999,99999,99999,99999,99999,99999,130,224,AW,AW,Upcountry,Upcountry
24698,19288,99999,99999,99999,99999,99999,99999,99999,125,216,AW,AW,Upcountry,Upcountry
24698,15459,99999,99999,99999,99999,99999,99999,99999,290,498,AW,AW,Upcountry,Upcountry
24698,19507,99999,99999,99999,99999,99999,99999,99999,338,581,AW,AW,Upcountry,Upcountry
24698,6882,99999,99999,99999,99999,99999,99999,99999,3,7,AW,MT,Upcountry,MT
24698,940,99999,99999,99999,99999,99999,99999,99999,151,260,AW,AW,Upcountry,Upcountry
24698,6409,99999,99999,99999,99999,99999,99999,99999,181,312,AW,AW,Upcountry,Upcountry
24698,22883,99999,900,900,900,900,900,900,71,123,AW,AW,Upcountry,Upcountry
24698,21342,99999,900,900,900,900,900,900,39,68,AW,AW,Upcountry,Upcountry
24698,944,99999,99999,99999,99999,99999,99999,99999,347,596,AW,AW,Upcountry,Upcountry
24698,23592,99999,99999,99999,99999,99999,99999,99999,289,497,AW,AW,Upcountry,Upcountry
24698,16094,99999,900,900,900,900,900,900,75,130,AW,AW,Upcountry,Upcountry
24698,23326,99999,900,900,900,900,900,900,75,130,AW,AD,Upcountry,Upcountry
24698,12238,99999,900,900,900,900,900,900,59,103,AW,AW,Upcountry,Upcountry
24698,11149,99999,99999,99999,99999,99999,99999,99999,161,277,AW,AW,Upcountry,Upcountry
24698,941,99999,900,900,900,900,900,900,85,147,AW,AW,Upcountry,Upcountry
24698,22043,99999,99999,99999,99999,99999,99999,99999,299,513,AW,AW,Upcountry,Upcountry
24698,23761,99999,99999,99999,99999,99999,99999,99999,27,48,AW,MT,Upcountry,MT
24698,19972,99999,900,900,900,900,900,900,61,107,AW,AW,Upcountry,Upcountry
24698,23452,99999,900,900,900,900,900,900,36,63,AW,AW,Upcountry,Upcountry
24698,23916,99999,99999,99999,99999,99999,99999,99999,351,603,AW,AW,Upcountry,Upcountry
24698,21769,99999,99999,99999,99999,99999,99999,99999,372,639,AW,AW,Upcountry,Upcountry
24698,21986,99999,99999,99999,99999,99999,99999,99999,378,649,AW,AW,Upcountry,Upcountry
24698,17049,99999,99999,99999,99999,99999,99999,99999,356,612,AW,AW,Upcountry,Upcountry
24698,24151,99999,99999,99999,99999,99999,99999,99999,389,668,AW,AW,Upcountry,Upcountry
24698,21892,99999,99999,99999,99999,99999,99999,99999,354,608,AW,AW,Upcountry,Upcountry
24698,24271,99999,900,900,900,900,900,900,95,164,AW,AW,Upcountry,Upcountry
24698,23768,99999,99999,99999,99999,99999,99999,99999,107,184,AW,AW,Upcountry,Upcountry
24698,10698,99999,99999,99999,99999,99999,99999,99999,283,486,AW,AW,Upcountry,Upcountry
24698,21422,99999,99999,99999,99999,99999,99999,99999,262,451,AW,AW,Upcountry,Upcountry
24698,14975,99999,99999,99999,99999,99999,99999,99999,329,566,AW,AW,Upcountry,Upcountry
24698,16409,99999,99999,99999,99999,99999,99999,99999,260,447,AW,AW,Upcountry,Upcountry
24698,11645,99999,99999,99999,99999,99999,99999,99999,331,569,AW,AW,Upcountry,Upcountry
24698,22533,99999,99999,99999,99999,99999,99999,99999,174,300,AW,AW,Upcountry,Upcountry
24698,14555,99999,99999,99999,99999,99999,99999,99999,230,396,AW,AW,Upcountry,Upcountry
22693,24051,99999,99999,99999,99999,99999,99999,99999,7,13,AW,AW,GT,Upcountry
22693,22803,99999,900,900,900,900,900,900,19,35,AW,AW,GT,GT
22693,15457,99999,99999,99999,99999,99999,99999,99999,29,51,AW,AW,GT,Upcountry
22693,23029,99999,900,900,900,900,900,900,28,49,AW,AW,GT,GT
22693,23688,99999,99999,99999,99999,99999,99999,99999,24,42,AW,AW,GT,Upcountry
22693,958,99999,900,900,900,900,900,900,13,23,AW,AW,GT,GT
22693,2651,99999,900,900,900,900,900,900,9,17,AW,AW,GT,GT
22693,24444,99999,99999,99999,99999,99999,99999,99999,27,48,AW,AW,GT,Upcountry
22693,23711,99999,900,900,900,900,900,900,33,57,AW,AW,GT,GT
22693,25058,99999,900,900,900,900,900,900,23,41,AW,AW,GT,GT
22693,25152,99999,99999,99999,99999,99999,99999,99999,19,35,AW,AW,GT,Upcountry
22693,15822,99999,99999,99999,99999,99999,99999,99999,78,135,AW,AW,GT,Upcountry
22693,939,99999,99999,99999,99999,99999,99999,99999,134,232,AW,AW,GT,Upcountry
22693,19288,99999,99999,99999,99999,99999,99999,99999,135,232,AW,AW,GT,Upcountry
22693,15459,99999,99999,99999,99999,99999,99999,99999,328,563,AW,AW,GT,Upcountry
22693,19507,99999,99999,99999,99999,99999,99999,99999,382,657,AW,AW,GT,Upcountry
22693,6882,99999,99999,99999,99999,99999,99999,99999,24,42,AW,MT,GT,MT
22693,940,99999,99999,99999,99999,99999,99999,99999,166,285,AW,AW,GT,Upcountry
22693,6409,99999,99999,99999,99999,99999,99999,99999,221,379,AW,AW,GT,Upcountry
22693,22883,99999,99999,99999,99999,99999,99999,99999,56,98,AW,AW,GT,Upcountry
22693,21342,99999,99999,99999,99999,99999,99999,99999,25,44,AW,AW,GT,Upcountry
22693,944,99999,99999,99999,99999,99999,99999,99999,358,614,AW,AW,GT,Upcountry
22693,23592,99999,99999,99999,99999,99999,99999,99999,281,482,AW,AW,GT,Upcountry
22693,16094,99999,99999,99999,99999,99999,99999,99999,78,136,AW,AW,GT,Upcountry
22693,23326,99999,99999,99999,99999,99999,99999,99999,78,136,AW,AD,GT,Upcountry
22693,12238,99999,99999,99999,99999,99999,99999,99999,74,128,AW,AW,GT,Upcountry
22693,11149,99999,99999,99999,99999,99999,99999,99999,204,350,AW,AW,GT,Upcountry
22693,941,99999,99999,99999,99999,99999,99999,99999,74,129,AW,AW,GT,Upcountry
22693,22043,99999,99999,99999,99999,99999,99999,99999,323,555,AW,AW,GT,Upcountry
22693,23761,99999,99999,99999,99999,99999,99999,99999,36,63,AW,MT,GT,MT
22693,19972,99999,99999,99999,99999,99999,99999,99999,71,123,AW,AW,GT,Upcountry
22693,23452,99999,99999,99999,99999,99999,99999,99999,64,110,AW,AW,GT,Upcountry
22693,23916,99999,99999,99999,99999,99999,99999,99999,400,686,AW,AW,GT,Upcountry
22693,21769,99999,99999,99999,99999,99999,99999,99999,422,725,AW,AW,GT,Upcountry
22693,21986,99999,99999,99999,99999,99999,99999,99999,444,762,AW,AW,GT,Upcountry
22693,17049,99999,99999,99999,99999,99999,99999,99999,398,683,AW,AW,GT,Upcountry
22693,24151,99999,99999,99999,99999,99999,99999,99999,477,819,AW,AW,GT,Upcountry
22693,21892,99999,99999,99999,99999,99999,99999,99999,362,622,AW,AW,GT,Upcountry
22693,24271,99999,99999,99999,99999,99999,99999,99999,87,151,AW,AW,GT,Upcountry
22693,23768,99999,99999,99999,99999,99999,99999,99999,93,161,AW,AW,GT,Upcountry
22693,10698,99999,99999,99999,99999,99999,99999,99999,323,554,AW,AW,GT,Upcountry
22693,21422,99999,99999,99999,99999,99999,99999,99999,310,533,AW,AW,GT,Upcountry
22693,14975,99999,99999,99999,99999,99999,99999,99999,342,587,AW,AW,GT,Upcountry
22693,16409,99999,99999,99999,99999,99999,99999,99999,268,461,AW,AW,GT,Upcountry
22693,11645,99999,99999,99999,99999,99999,99999,99999,358,614,AW,AW,GT,Upcountry
22693,22533,99999,99999,99999,99999,99999,99999,99999,210,360,AW,AW,GT,Upcountry
22693,14555,99999,99999,99999,99999,99999,99999,99999,244,420,AW,AW,GT,Upcountry
24051,22803,99999,99999,99999,99999,99999,99999,99999,18,32,AW,AW,Upcountry,GT
24051,15457,99999,900,900,900,900,900,900,31,54,AW,AW,Upcountry,Upcountry
24051,23029,99999,99999,99999,99999,99999,99999,99999,30,53,AW,AW,Upcountry,GT
24051,23688,99999,900,900,900,900,900,900,19,33,AW,AW,Upcountry,Upcountry
24051,958,99999,99999,99999,99999,99999,99999,99999,15,27,AW,AW,Upcountry,GT
24051,2651,99999,99999,99999,99999,99999,99999,99999,11,21,AW,AW,Upcountry,GT
24051,24444,99999,900,900,900,900,900,900,22,39,AW,AW,Upcountry,Upcountry
24051,23711,99999,99999,99999,99999,99999,99999,99999,25,44,AW,AW,Upcountry,GT
24051,25058,99999,99999,99999,99999,99999,99999,99999,25,45,AW,AW,Upcountry,GT
24051,25152,99999,900,900,900,900,900,900,18,32,AW,AW,Upcountry,Upcountry
24051,15822,99999,900,900,900,900,900,900,73,127,AW,AW,Upcountry,Upcountry
24051,939,99999,99999,99999,99999,99999,99999,99999,138,238,AW,AW,Upcountry,Upcountry
24051,19288,99999,99999,99999,99999,99999,99999,99999,137,236,AW,AW,Upcountry,Upcountry
24051,15459,99999,99999,99999,99999,99999,99999,99999,330,567,AW,AW,Upcountry,Upcountry
24051,19507,99999,99999,99999,99999,99999,99999,99999,385,660,AW,AW,Upcountry,Upcountry
24051,6882,99999,99999,99999,99999,99999,99999,99999,26,46,AW,MT,Upcountry,MT
24051,940,99999,99999,99999,99999,99999,99999,99999,160,276,AW,AW,Upcountry,Upcountry
24051,6409,99999,99999,99999,99999,99999,99999,99999,223,383,AW,AW,Upcountry,Upcountry
24051,22883,99999,900,900,900,900,900,900,60,104,AW,AW,Upcountry,Upcountry
24051,21342,99999,900,900,900,900,900,900,29,51,AW,AW,Upcountry,Upcountry
24051,944,99999,99999,99999,99999,99999,99999,99999,360,618,AW,AW,Upcountry,Upcountry
24051,23592,99999,99999,99999,99999,99999,99999,99999,283,486,AW,AW,Upcountry,Upcountry
24051,16094,99999,900,900,900,900,900,900,82,142,AW,AW,Upcountry,Upcountry
24051,23326,99999,900,900,900,900,900,900,82,142,AW,AD,Upcountry,Upcountry
24051,12238,99999,900,900,900,900,900,900,76,132,AW,AW,Upcountry,Upcountry
24051,11149,99999,99999,99999,99999,99999,99999,99999,206,354,AW,AW,Upcountry,Upcountry
24051,941,99999,900,900,900,900,900,900,78,135,AW,AW,Upcountry,Upcountry
24051,22043,99999,99999,99999,99999,99999,99999,99999,325,558,AW,AW,Upcountry,Upcountry
24051,23761,99999,99999,99999,99999,99999,99999,99999,31,54,AW,MT,Upcountry,MT
24051,19972,99999,900,900,900,900,900,900,73,127,AW,AW,Upcountry,Upcountry
24051,23452,99999,900,900,900,900,900,900,66,114,AW,AW,Upcountry,Upcountry
24051,23916,99999,99999,99999,99999,99999,99999,99999,402,690,AW,AW,Upcountry,Upcountry
24051,21769,99999,99999,99999,99999,99999,99999,99999,424,728,AW,AW,Upcountry,Upcountry
24051,21986,99999,99999,99999,99999,99999,99999,99999,446,766,AW,AW,Upcountry,Upcountry
24051,17049,99999,99999,99999,99999,99999,99999,99999,400,687,AW,AW,Upcountry,Upcountry
24051,24151,99999,99999,99999,99999,99999,99999,99999,479,822,AW,AW,Upcountry,Upcountry
24051,21892,99999,99999,99999,99999,99999,99999,99999,365,626,AW,AW,Upcountry,Upcountry
24051,24271,99999,900,900,900,900,900,900,91,157,AW,AW,Upcountry,Upcountry
24051,23768,99999,900,900,900,900,900,900,97,167,AW,AW,Upcountry,Upcountry
24051,10698,99999,99999,99999,99999,99999,99999,99999,325,558,AW,AW,Upcountry,Upcountry
24051,21422,99999,99999,99999,99999,99999,99999,99999,312,537,AW,AW,Upcountry,Upcountry
24051,14975,99999,99999,99999,99999,99999,99999,99999,344,591,AW,AW,Upcountry,Upcountry
24051,16409,99999,99999,99999,99999,99999,99999,99999,263,452,AW,AW,Upcountry,Upcountry
24051,11645,99999,99999,99999,99999,99999,99999,99999,360,618,AW,AW,Upcountry,Upcountry
24051,22533,99999,99999,99999,99999,99999,99999,99999,212,364,AW,AW,Upcountry,Upcountry
24051,14555,99999,99999,99999,99999,99999,99999,99999,246,423,AW,AW,Upcountry,Upcountry
22803,15457,99999,99999,99999,99999,99999,99999,99999,19,34,AW,AW,GT,Upcountry
22803,23029,99999,900,900,900,900,900,900,16,29,AW,AW,GT,GT
22803,23688,99999,99999,99999,99999,99999,99999,99999,9,17,AW,AW,GT,Upcountry
22803,958,99999,900,900,900,900,900,900,13,24,AW,AW,GT,GT
